Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume
2022/6/30, 06:27:00.0, 3771.00, 3771.75, 3771.00, 3771.50, 397, 277, 3771.31, 3771.42, 3771.38, 162, 235
2022/6/30, 06:28:00.0, 3771.75, 3772.50, 3771.25, 3771.75, 679, 370, 3771.81, 3771.83, 3771.88, 337, 342
2022/6/30, 06:29:00.0, 3771.75, 3772.25, 3771.00, 3771.75, 352, 265, 3771.69, 3771.67, 3771.63, 235, 117
2022/6/30, 06:30:00.0, 3771.75, 3772.00, 3769.50, 3770.00, 859, 414, 3770.81, 3770.50, 3770.75, 459, 400
2022/6/30, 06:31:00.0, 3770.00, 3770.00, 3768.25, 3768.25, 268, 220, 3769.13, 3768.83, 3769.13, 151, 117
2022/6/30, 06:32:00.0, 3768.25, 3768.25, 3766.25, 3766.50, 619, 516, 3767.31, 3767.00, 3767.25, 314, 305
2022/6/30, 06:33:00.0, 3766.50, 3767.50, 3765.25, 3767.00, 537, 381, 3766.56, 3766.58, 3766.38, 298, 239
2022/6/30, 06:34:00.0, 3767.00, 3767.25, 3765.75, 3765.75, 640, 491, 3766.44, 3766.25, 3766.50, 325, 315
2022/6/30, 06:35:00.0, 3765.50, 3766.50, 3765.00, 3765.25, 1200, 557, 3765.56, 3765.58, 3765.75, 597, 603
2022/6/30, 06:36:00.0, 3765.25, 3765.50, 3762.75, 3763.25, 1018, 639, 3764.19, 3763.83, 3764.13, 654, 364
2022/6/30, 06:37:00.0, 3763.00, 3764.75, 3762.50, 3763.00, 581, 443, 3763.31, 3763.42, 3763.63, 244, 337
2022/6/30, 06:38:00.0, 3762.75, 3763.50, 3762.25, 3762.50, 475, 342, 3762.75, 3762.75, 3762.88, 192, 283
2022/6/30, 06:39:00.0, 3762.50, 3763.75, 3762.25, 3763.25, 484, 391, 3762.94, 3763.08, 3763.00, 225, 259
2022/6/30, 06:40:00.0, 3763.00, 3763.00, 3762.00, 3762.25, 308, 235, 3762.56, 3762.42, 3762.50, 220, 88
2022/6/30, 06:41:00.0, 3762.50, 3762.75, 3761.25, 3762.00, 570, 448, 3762.13, 3762.00, 3762.00, 330, 240
2022/6/30, 06:42:00.0, 3761.75, 3763.50, 3761.50, 3763.50, 506, 402, 3762.56, 3762.83, 3762.50, 216, 290
2022/6/30, 06:43:00.0, 3763.25, 3764.50, 3762.50, 3764.00, 630, 506, 3763.56, 3763.67, 3763.50, 239, 391
2022/6/30, 06:44:00.0, 3764.25, 3765.25, 3763.50, 3763.75, 700, 532, 3764.19, 3764.17, 3764.38, 346, 354
2022/6/30, 06:45:00.0, 3764.00, 3764.00, 3761.50, 3761.75, 547, 443, 3762.81, 3762.42, 3762.75, 373, 174
2022/6/30, 06:46:00.0, 3761.75, 3762.25, 3760.75, 3761.75, 516, 389, 3761.63, 3761.58, 3761.50, 329, 187
2022/6/30, 06:47:00.0, 3762.00, 3763.25, 3762.00, 3763.00, 265, 187, 3762.56, 3762.75, 3762.63, 134, 131
2022/6/30, 06:48:00.0, 3763.00, 3763.00, 3761.00, 3761.00, 476, 336, 3762.00, 3761.67, 3762.00, 255, 221
2022/6/30, 06:49:00.0, 3761.25, 3763.75, 3761.25, 3763.25, 252, 220, 3762.38, 3762.75, 3762.50, 70, 182
2022/6/30, 06:50:00.0, 3763.00, 3763.50, 3762.50, 3763.50, 832, 505, 3763.13, 3763.17, 3763.00, 402, 430
2022/6/30, 06:51:00.0, 3763.50, 3763.50, 3762.25, 3763.00, 507, 370, 3763.06, 3762.92, 3762.88, 240, 267
2022/6/30, 06:52:00.0, 3763.00, 3763.75, 3762.50, 3763.50, 390, 308, 3763.19, 3763.25, 3763.13, 171, 219
2022/6/30, 06:53:00.0, 3763.50, 3764.75, 3763.00, 3764.50, 527, 390, 3763.94, 3764.08, 3763.88, 219, 308
2022/6/30, 06:54:00.0, 3764.25, 3765.00, 3764.25, 3764.50, 162, 135, 3764.50, 3764.58, 3764.63, 88, 74
2022/6/30, 06:55:00.0, 3764.50, 3765.75, 3764.50, 3765.75, 468, 368, 3765.13, 3765.33, 3765.13, 139, 329
2022/6/30, 06:56:00.0, 3765.75, 3765.75, 3764.75, 3765.25, 354, 235, 3765.38, 3765.25, 3765.25, 217, 137
2022/6/30, 06:57:00.0, 3765.25, 3767.00, 3765.25, 3766.75, 345, 261, 3766.06, 3766.33, 3766.13, 121, 224
2022/6/30, 06:58:00.0, 3766.50, 3767.00, 3765.50, 3765.75, 264, 231, 3766.19, 3766.08, 3766.25, 141, 123
2022/6/30, 06:59:00.0, 3766.00, 3766.50, 3765.50, 3765.75, 261, 220, 3765.94, 3765.92, 3766.00, 140, 121
2022/6/30, 07:00:00.0, 3765.75, 3767.25, 3765.00, 3766.75, 567, 492, 3766.19, 3766.33, 3766.13, 208, 359
2022/6/30, 07:01:00.0, 3766.75, 3766.75, 3764.75, 3765.25, 392, 340, 3765.88, 3765.58, 3765.75, 221, 171
2022/6/30, 07:02:00.0, 3765.25, 3767.75, 3765.00, 3767.50, 503, 431, 3766.38, 3766.75, 3766.38, 217, 286
2022/6/30, 07:03:00.0, 3767.25, 3768.50, 3767.00, 3767.25, 1311, 673, 3767.50, 3767.58, 3767.75, 788, 523
2022/6/30, 07:04:00.0, 3767.50, 3768.00, 3767.00, 3768.00, 323, 260, 3767.63, 3767.67, 3767.50, 163, 160
2022/6/30, 07:05:00.0, 3768.00, 3768.50, 3767.75, 3767.75, 311, 229, 3768.00, 3768.00, 3768.13, 153, 158
2022/6/30, 07:06:00.0, 3767.75, 3767.75, 3765.75, 3766.00, 307, 254, 3766.81, 3766.50, 3766.75, 188, 119
2022/6/30, 07:07:00.0, 3765.75, 3767.00, 3765.75, 3767.00, 186, 168, 3766.38, 3766.58, 3766.38, 81, 105
2022/6/30, 07:08:00.0, 3766.75, 3767.25, 3766.50, 3766.75, 250, 209, 3766.81, 3766.83, 3766.88, 154, 96
2022/6/30, 07:09:00.0, 3766.75, 3766.75, 3765.25, 3766.00, 481, 420, 3766.19, 3766.00, 3766.00, 284, 197
2022/6/30, 07:10:00.0, 3766.00, 3767.00, 3766.00, 3766.75, 253, 226, 3766.44, 3766.58, 3766.50, 111, 142
2022/6/30, 07:11:00.0, 3766.50, 3767.75, 3766.00, 3766.75, 307, 273, 3766.75, 3766.83, 3766.88, 145, 162
2022/6/30, 07:12:00.0, 3766.75, 3767.25, 3766.50, 3767.00, 243, 224, 3766.88, 3766.92, 3766.88, 120, 123
2022/6/30, 07:13:00.0, 3767.00, 3767.50, 3766.75, 3767.00, 149, 138, 3767.06, 3767.08, 3767.13, 61, 88
2022/6/30, 07:14:00.0, 3767.25, 3768.25, 3767.00, 3767.50, 367, 323, 3767.50, 3767.58, 3767.63, 143, 224
2022/6/30, 07:15:00.0, 3767.50, 3768.00, 3766.25, 3767.00, 374, 298, 3767.19, 3767.08, 3767.13, 174, 200
2022/6/30, 07:16:00.0, 3767.00, 3767.25, 3766.25, 3766.75, 567, 372, 3766.81, 3766.75, 3766.75, 356, 211
2022/6/30, 07:17:00.0, 3766.75, 3767.50, 3766.50, 3767.25, 537, 364, 3767.00, 3767.08, 3767.00, 196, 341
2022/6/30, 07:18:00.0, 3766.75, 3768.25, 3766.50, 3767.50, 377, 313, 3767.25, 3767.42, 3767.38, 160, 217
2022/6/30, 07:19:00.0, 3767.50, 3768.00, 3765.50, 3765.75, 1031, 772, 3766.69, 3766.42, 3766.75, 715, 316
2022/6/30, 07:20:00.0, 3765.75, 3766.25, 3765.25, 3766.00, 356, 297, 3765.81, 3765.83, 3765.75, 160, 196
2022/6/30, 07:21:00.0, 3766.00, 3769.75, 3766.00, 3766.50, 2511, 1520, 3767.06, 3767.42, 3767.88, 1043, 1468
2022/6/30, 07:22:00.0, 3766.25, 3771.25, 3766.25, 3768.25, 1931, 1480, 3768.00, 3768.58, 3768.75, 734, 1197
2022/6/30, 07:23:00.0, 3768.25, 3770.25, 3767.50, 3769.00, 1300, 885, 3768.75, 3768.92, 3768.88, 661, 639
2022/6/30, 07:24:00.0, 3768.75, 3773.50, 3768.25, 3771.25, 1903, 1512, 3770.44, 3771.00, 3770.88, 597, 1306
2022/6/30, 07:25:00.0, 3771.25, 3773.00, 3771.00, 3772.75, 694, 601, 3772.00, 3772.25, 3772.00, 239, 455
2022/6/30, 07:26:00.0, 3772.50, 3772.75, 3771.25, 3772.50, 470, 384, 3772.25, 3772.17, 3772.00, 259, 211
2022/6/30, 07:27:00.0, 3772.50, 3772.50, 3769.25, 3771.25, 517, 439, 3771.38, 3771.00, 3770.88, 300, 217
2022/6/30, 07:28:00.0, 3771.25, 3771.75, 3770.50, 3771.75, 324, 263, 3771.31, 3771.33, 3771.13, 170, 154
2022/6/30, 07:29:00.0, 3771.50, 3772.50, 3769.75, 3769.75, 446, 321, 3770.88, 3770.67, 3771.13, 224, 222
2022/6/30, 07:30:00.0, 3769.50, 3784.25, 3769.50, 3779.25, 9931, 6825, 3775.63, 3777.67, 3776.88, 4004, 5927
2022/6/30, 07:31:00.0, 3779.25, 3781.75, 3776.50, 3781.50, 4174, 3270, 3779.75, 3779.92, 3779.13, 2109, 2065
2022/6/30, 07:32:00.0, 3781.50, 3783.00, 3777.00, 3777.50, 4183, 2817, 3779.75, 3779.17, 3780.00, 2288, 1895
2022/6/30, 07:33:00.0, 3777.25, 3781.00, 3776.50, 3778.75, 2692, 2171, 3778.38, 3778.75, 3778.75, 1458, 1234
2022/6/30, 07:34:00.0, 3778.50, 3780.75, 3776.75, 3780.25, 2037, 1520, 3779.06, 3779.25, 3778.75, 970, 1067
2022/6/30, 07:35:00.0, 3780.50, 3782.00, 3780.00, 3780.75, 1786, 1312, 3780.81, 3780.92, 3781.00, 916, 870
2022/6/30, 07:36:00.0, 3780.25, 3784.00, 3780.00, 3781.75, 2501, 1817, 3781.50, 3781.92, 3782.00, 791, 1710
2022/6/30, 07:37:00.0, 3781.50, 3782.25, 3779.25, 3780.00, 1307, 1067, 3780.75, 3780.50, 3780.75, 738, 569
2022/6/30, 07:38:00.0, 3780.25, 3781.75, 3779.00, 3781.00, 986, 801, 3780.50, 3780.58, 3780.38, 465, 521
2022/6/30, 07:39:00.0, 3781.00, 3781.75, 3777.25, 3778.25, 1373, 1043, 3779.56, 3779.08, 3779.50, 749, 624
2022/6/30, 07:40:00.0, 3778.25, 3778.50, 3774.25, 3776.50, 1843, 1447, 3776.88, 3776.42, 3776.38, 989, 854
2022/6/30, 07:41:00.0, 3776.75, 3779.50, 3775.75, 3779.00, 1088, 859, 3777.75, 3778.08, 3777.63, 452, 636
2022/6/30, 07:42:00.0, 3778.75, 3780.75, 3778.50, 3779.25, 1110, 871, 3779.31, 3779.50, 3779.63, 531, 579
2022/6/30, 07:43:00.0, 3779.00, 3779.75, 3777.50, 3778.00, 452, 388, 3778.56, 3778.42, 3778.63, 266, 186
2022/6/30, 07:44:00.0, 3778.25, 3779.75, 3777.50, 3779.25, 778, 669, 3778.69, 3778.83, 3778.63, 336, 442
2022/6/30, 07:45:00.0, 3779.25, 3783.50, 3779.25, 3783.00, 1559, 1257, 3781.25, 3781.92, 3781.38, 599, 960
2022/6/30, 07:46:00.0, 3783.00, 3783.25, 3781.50, 3783.25, 1187, 980, 3782.75, 3782.67, 3782.38, 572, 615
2022/6/30, 07:47:00.0, 3783.25, 3783.50, 3781.25, 3781.50, 737, 599, 3782.38, 3782.08, 3782.38, 456, 281
2022/6/30, 07:48:00.0, 3781.50, 3782.00, 3780.00, 3780.75, 598, 501, 3781.06, 3780.92, 3781.00, 319, 279
2022/6/30, 07:49:00.0, 3780.75, 3781.75, 3780.25, 3780.75, 803, 593, 3780.88, 3780.92, 3781.00, 451, 352
2022/6/30, 07:50:00.0, 3780.75, 3781.50, 3777.75, 3777.75, 1629, 1056, 3779.44, 3779.00, 3779.63, 930, 699
2022/6/30, 07:51:00.0, 3777.75, 3779.00, 3775.50, 3775.75, 1152, 899, 3777.00, 3776.75, 3777.25, 565, 587
2022/6/30, 07:52:00.0, 3775.50, 3775.75, 3774.00, 3774.75, 1239, 1038, 3775.00, 3774.83, 3774.88, 638, 601
2022/6/30, 07:53:00.0, 3774.50, 3776.50, 3772.50, 3773.00, 1935, 1584, 3774.13, 3774.00, 3774.50, 1161, 774
2022/6/30, 07:54:00.0, 3773.00, 3775.75, 3772.25, 3775.25, 1008, 865, 3774.06, 3774.42, 3774.00, 416, 592
2022/6/30, 07:55:00.0, 3775.25, 3775.75, 3773.75, 3774.00, 478, 436, 3774.69, 3774.50, 3774.75, 297, 181
2022/6/30, 07:56:00.0, 3774.00, 3774.50, 3772.50, 3774.25, 784, 672, 3773.81, 3773.75, 3773.50, 426, 358
2022/6/30, 07:57:00.0, 3774.50, 3774.50, 3769.00, 3769.50, 2792, 2159, 3771.88, 3771.00, 3771.75, 1789, 1003
2022/6/30, 07:58:00.0, 3769.50, 3770.50, 3768.50, 3769.50, 1190, 928, 3769.50, 3769.50, 3769.50, 637, 553
2022/6/30, 07:59:00.0, 3769.75, 3771.00, 3768.50, 3768.75, 1018, 799, 3769.50, 3769.42, 3769.75, 551, 467
2022/6/30, 08:00:00.0, 3768.75, 3769.00, 3766.50, 3768.25, 1493, 1231, 3768.13, 3767.92, 3767.75, 854, 639
2022/6/30, 08:01:00.0, 3768.50, 3771.00, 3768.50, 3771.00, 1020, 819, 3769.75, 3770.17, 3769.75, 381, 639
2022/6/30, 08:02:00.0, 3771.00, 3772.75, 3770.50, 3771.75, 933, 701, 3771.50, 3771.67, 3771.63, 420, 513
2022/6/30, 08:03:00.0, 3771.75, 3772.00, 3769.75, 3771.75, 1310, 1038, 3771.31, 3771.17, 3770.88, 656, 654
2022/6/30, 08:04:00.0, 3771.75, 3772.25, 3770.75, 3772.00, 696, 534, 3771.69, 3771.67, 3771.50, 389, 307
2022/6/30, 08:05:00.0, 3772.25, 3772.75, 3770.25, 3772.50, 594, 525, 3771.94, 3771.83, 3771.50, 297, 297
2022/6/30, 08:06:00.0, 3772.50, 3774.75, 3772.50, 3774.50, 1355, 1085, 3773.56, 3773.92, 3773.63, 449, 906
2022/6/30, 08:07:00.0, 3774.25, 3774.50, 3773.75, 3774.50, 445, 407, 3774.25, 3774.25, 3774.13, 230, 215
2022/6/30, 08:08:00.0, 3774.50, 3774.75, 3774.25, 3774.75, 1179, 776, 3774.56, 3774.58, 3774.50, 555, 624
2022/6/30, 08:09:00.0, 3774.75, 3776.50, 3774.75, 3775.50, 1094, 768, 3775.38, 3775.58, 3775.63, 476, 618
2022/6/30, 08:10:00.0, 3775.50, 3775.50, 3772.75, 3774.50, 1616, 1124, 3774.56, 3774.25, 3774.13, 862, 754
2022/6/30, 08:11:00.0, 3774.25, 3775.50, 3773.75, 3774.25, 640, 493, 3774.44, 3774.50, 3774.63, 305, 335
2022/6/30, 08:12:00.0, 3774.50, 3775.50, 3774.50, 3774.50, 492, 398, 3774.75, 3774.83, 3775.00, 217, 275
2022/6/30, 08:13:00.0, 3774.75, 3775.50, 3774.25, 3775.25, 498, 419, 3774.94, 3775.00, 3774.88, 208, 290
2022/6/30, 08:14:00.0, 3775.25, 3775.25, 3773.75, 3774.25, 694, 575, 3774.63, 3774.42, 3774.50, 347, 347
2022/6/30, 08:15:00.0, 3774.25, 3776.50, 3773.25, 3776.25, 1107, 927, 3775.06, 3775.33, 3774.88, 511, 596
2022/6/30, 08:16:00.0, 3776.25, 3777.75, 3776.00, 3777.50, 913, 758, 3776.88, 3777.08, 3776.88, 372, 541
2022/6/30, 08:17:00.0, 3777.50, 3781.25, 3777.25, 3780.50, 2908, 2007, 3779.13, 3779.67, 3779.25, 1144, 1764
2022/6/30, 08:18:00.0, 3780.50, 3780.75, 3778.75, 3779.00, 1253, 981, 3779.75, 3779.50, 3779.75, 654, 599
2022/6/30, 08:19:00.0, 3779.00, 3779.75, 3778.50, 3779.75, 778, 605, 3779.25, 3779.33, 3779.13, 298, 480
2022/6/30, 08:20:00.0, 3779.75, 3780.25, 3778.75, 3779.25, 1063, 874, 3779.50, 3779.42, 3779.50, 475, 588
2022/6/30, 08:21:00.0, 3779.25, 3780.00, 3779.00, 3779.25, 806, 693, 3779.38, 3779.42, 3779.50, 387, 419
2022/6/30, 08:22:00.0, 3779.25, 3779.50, 3777.50, 3777.75, 851, 652, 3778.50, 3778.25, 3778.50, 463, 388
2022/6/30, 08:23:00.0, 3777.75, 3778.25, 3777.50, 3778.00, 562, 484, 3777.88, 3777.92, 3777.88, 279, 283
2022/6/30, 08:24:00.0, 3778.25, 3778.50, 3777.25, 3777.75, 686, 536, 3777.94, 3777.83, 3777.88, 304, 382
2022/6/30, 08:25:00.0, 3777.75, 3778.25, 3776.75, 3777.00, 1384, 1063, 3777.44, 3777.33, 3777.50, 710, 674
2022/6/30, 08:26:00.0, 3777.00, 3777.50, 3775.75, 3777.25, 1570, 1148, 3776.88, 3776.83, 3776.63, 800, 770
2022/6/30, 08:27:00.0, 3777.25, 3778.25, 3775.25, 3777.75, 1698, 1437, 3777.13, 3777.08, 3776.75, 941, 757
2022/6/30, 08:28:00.0, 3778.00, 3780.00, 3778.00, 3778.75, 2604, 1833, 3778.69, 3778.92, 3779.00, 1091, 1513
2022/6/30, 08:29:00.0, 3778.75, 3778.75, 3776.50, 3778.00, 2719, 1917, 3778.00, 3777.75, 3777.63, 1517, 1202
2022/6/30, 08:30:00.0, 3778.00, 3786.25, 3776.75, 3782.00, 15132, 11088, 3780.75, 3781.67, 3781.50, 7539, 7593
2022/6/30, 08:31:00.0, 3782.00, 3784.00, 3773.75, 3775.50, 10775, 8342, 3778.81, 3777.75, 3778.88, 5549, 5226
2022/6/30, 08:32:00.0, 3775.75, 3776.25, 3766.75, 3771.00, 11484, 8823, 3772.44, 3771.33, 3771.50, 5985, 5499
2022/6/30, 08:33:00.0, 3771.25, 3781.00, 3770.00, 3778.75, 8870, 6921, 3775.25, 3776.58, 3775.50, 4100, 4770
2022/6/30, 08:34:00.0, 3779.00, 3781.25, 3772.25, 3772.50, 10873, 7823, 3776.25, 3775.33, 3776.75, 6247, 4626
2022/6/30, 08:35:00.0, 3772.75, 3774.50, 3768.50, 3773.75, 10319, 7757, 3772.38, 3772.25, 3771.50, 5074, 5245
2022/6/30, 08:36:00.0, 3773.75, 3774.25, 3763.50, 3764.50, 9726, 7274, 3769.00, 3767.42, 3768.88, 5500, 4226
2022/6/30, 08:37:00.0, 3764.50, 3767.50, 3762.50, 3764.50, 10181, 7442, 3764.75, 3764.83, 3765.00, 5189, 4992
2022/6/30, 08:38:00.0, 3764.50, 3765.00, 3760.25, 3762.25, 6879, 5634, 3763.00, 3762.50, 3762.63, 3797, 3082
2022/6/30, 08:39:00.0, 3762.25, 3763.25, 3757.50, 3758.25, 8649, 6379, 3760.31, 3759.67, 3760.38, 5158, 3491
2022/6/30, 08:40:00.0, 3758.50, 3760.00, 3756.25, 3759.00, 6641, 5041, 3758.44, 3758.42, 3758.13, 3423, 3218
2022/6/30, 08:41:00.0, 3759.00, 3759.50, 3753.50, 3757.25, 9055, 6165, 3757.31, 3756.75, 3756.50, 5179, 3876
2022/6/30, 08:42:00.0, 3757.25, 3760.75, 3754.75, 3759.00, 7485, 5390, 3757.94, 3758.17, 3757.75, 3248, 4237
2022/6/30, 08:43:00.0, 3759.00, 3762.50, 3758.25, 3761.25, 4767, 3767, 3760.25, 3760.67, 3760.38, 2285, 2482
2022/6/30, 08:44:00.0, 3761.50, 3764.75, 3758.25, 3759.75, 4453, 3465, 3761.06, 3760.92, 3761.50, 2151, 2302
2022/6/30, 08:45:00.0, 3760.00, 3763.50, 3757.50, 3758.00, 5569, 4394, 3759.75, 3759.67, 3760.50, 2895, 2674
2022/6/30, 08:46:00.0, 3757.75, 3761.00, 3754.25, 3760.25, 7320, 5627, 3758.31, 3758.50, 3757.63, 3487, 3833
2022/6/30, 08:47:00.0, 3760.25, 3763.75, 3760.25, 3763.00, 5946, 4754, 3761.81, 3762.33, 3762.00, 2878, 3068
2022/6/30, 08:48:00.0, 3763.00, 3763.00, 3758.50, 3760.75, 4706, 3770, 3761.31, 3760.75, 3760.75, 2289, 2417
2022/6/30, 08:49:00.0, 3760.50, 3764.00, 3758.25, 3760.50, 5706, 4283, 3760.81, 3760.92, 3761.13, 2762, 2944
2022/6/30, 08:50:00.0, 3760.50, 3762.00, 3756.00, 3756.75, 7036, 5126, 3758.81, 3758.25, 3759.00, 3521, 3515
2022/6/30, 08:51:00.0, 3756.75, 3761.50, 3755.00, 3758.50, 5563, 4281, 3757.94, 3758.33, 3758.25, 2796, 2767
2022/6/30, 08:52:00.0, 3758.25, 3758.50, 3752.50, 3753.00, 5380, 4010, 3755.56, 3754.67, 3755.50, 2945, 2435
2022/6/30, 08:53:00.0, 3753.00, 3757.00, 3752.50, 3753.25, 4725, 3684, 3753.94, 3754.25, 3754.75, 2168, 2557
2022/6/30, 08:54:00.0, 3753.25, 3753.75, 3751.50, 3751.75, 5215, 3873, 3752.56, 3752.33, 3752.63, 2659, 2556
2022/6/30, 08:55:00.0, 3751.75, 3753.75, 3748.50, 3750.75, 7736, 5036, 3751.19, 3751.00, 3751.13, 4154, 3582
2022/6/30, 08:56:00.0, 3750.75, 3750.75, 3747.25, 3747.25, 6430, 4308, 3749.00, 3748.42, 3749.00, 3638, 2792
2022/6/30, 08:57:00.0, 3747.25, 3751.50, 3746.25, 3749.50, 8107, 5218, 3748.63, 3749.08, 3748.88, 3723, 4384
2022/6/30, 08:58:00.0, 3749.50, 3754.00, 3749.50, 3754.00, 6665, 4678, 3751.75, 3752.50, 3751.75, 2815, 3850
2022/6/30, 08:59:00.0, 3754.00, 3754.75, 3749.00, 3749.25, 5066, 3749, 3751.75, 3751.00, 3751.88, 2713, 2353
2022/6/30, 09:00:00.0, 3749.25, 3749.50, 3745.25, 3747.50, 7522, 5456, 3747.88, 3747.42, 3747.38, 3767, 3755
2022/6/30, 09:01:00.0, 3747.50, 3749.50, 3745.50, 3746.00, 4639, 3633, 3747.13, 3747.00, 3747.50, 2298, 2341
2022/6/30, 09:02:00.0, 3746.00, 3747.00, 3741.50, 3742.25, 8622, 5917, 3744.19, 3743.58, 3744.25, 4762, 3860
2022/6/30, 09:03:00.0, 3742.00, 3743.75, 3741.25, 3743.25, 4747, 3411, 3742.56, 3742.75, 3742.50, 2138, 2609
2022/6/30, 09:04:00.0, 3743.00, 3747.50, 3742.25, 3743.75, 6990, 5160, 3744.13, 3744.50, 3744.88, 3122, 3868
2022/6/30, 09:05:00.0, 3743.50, 3746.75, 3742.00, 3746.00, 6881, 4952, 3744.56, 3744.92, 3744.38, 2929, 3952
2022/6/30, 09:06:00.0, 3745.75, 3748.50, 3744.00, 3746.50, 7086, 4861, 3746.19, 3746.33, 3746.25, 3267, 3819
2022/6/30, 09:07:00.0, 3746.50, 3747.50, 3744.75, 3745.75, 4722, 3234, 3746.13, 3746.00, 3746.13, 2397, 2325
2022/6/30, 09:08:00.0, 3745.75, 3748.25, 3743.25, 3746.50, 5206, 3879, 3745.94, 3746.00, 3745.75, 2452, 2754
2022/6/30, 09:09:00.0, 3746.25, 3747.75, 3743.50, 3745.50, 3927, 3213, 3745.75, 3745.58, 3745.63, 2163, 1764
2022/6/30, 09:10:00.0, 3745.50, 3749.25, 3744.00, 3745.00, 5572, 4197, 3745.94, 3746.08, 3746.63, 2805, 2767
2022/6/30, 09:11:00.0, 3744.75, 3747.75, 3744.25, 3746.75, 3416, 2592, 3745.88, 3746.25, 3746.00, 1627, 1789
2022/6/30, 09:12:00.0, 3746.75, 3750.00, 3746.50, 3748.50, 4880, 3543, 3747.94, 3748.33, 3748.25, 2079, 2801
2022/6/30, 09:13:00.0, 3748.50, 3750.00, 3747.25, 3749.25, 3999, 2875, 3748.75, 3748.83, 3748.63, 1871, 2128
2022/6/30, 09:14:00.0, 3749.50, 3755.00, 3748.00, 3754.75, 9077, 6364, 3751.81, 3752.58, 3751.50, 3864, 5213
2022/6/30, 09:15:00.0, 3754.75, 3754.75, 3749.75, 3749.75, 6081, 4380, 3752.25, 3751.42, 3752.25, 3367, 2714
2022/6/30, 09:16:00.0, 3749.75, 3752.50, 3748.25, 3749.75, 5151, 3747, 3750.06, 3750.17, 3750.38, 2499, 2652
2022/6/30, 09:17:00.0, 3749.75, 3754.75, 3749.00, 3752.25, 4088, 3146, 3751.44, 3752.00, 3751.88, 1749, 2339
2022/6/30, 09:18:00.0, 3752.00, 3756.50, 3751.75, 3754.00, 4948, 3657, 3753.56, 3754.08, 3754.13, 2328, 2620
2022/6/30, 09:19:00.0, 3754.00, 3754.25, 3751.00, 3751.00, 3716, 2928, 3752.56, 3752.08, 3752.63, 2065, 1651
2022/6/30, 09:20:00.0, 3751.25, 3751.50, 3747.75, 3750.50, 4320, 3346, 3750.25, 3749.92, 3749.63, 2319, 2001
2022/6/30, 09:21:00.0, 3750.25, 3752.25, 3745.50, 3746.25, 5634, 4190, 3748.56, 3748.00, 3748.88, 3038, 2596
2022/6/30, 09:22:00.0, 3746.25, 3749.50, 3745.50, 3748.00, 3954, 3004, 3747.31, 3747.67, 3747.50, 1705, 2249
2022/6/30, 09:23:00.0, 3748.00, 3751.75, 3747.00, 3749.75, 4038, 3046, 3749.13, 3749.50, 3749.38, 1797, 2241
2022/6/30, 09:24:00.0, 3749.50, 3751.00, 3748.50, 3749.75, 3128, 2333, 3749.69, 3749.75, 3749.75, 1509, 1619
2022/6/30, 09:25:00.0, 3749.75, 3753.75, 3749.00, 3751.50, 4858, 3612, 3751.00, 3751.42, 3751.38, 2256, 2602
2022/6/30, 09:26:00.0, 3751.50, 3753.50, 3749.50, 3749.50, 3088, 2498, 3751.00, 3750.83, 3751.50, 1699, 1389
2022/6/30, 09:27:00.0, 3749.50, 3752.75, 3748.25, 3749.75, 4008, 2965, 3750.06, 3750.25, 3750.50, 1710, 2298
2022/6/30, 09:28:00.0, 3749.75, 3750.75, 3748.00, 3749.25, 3789, 2782, 3749.44, 3749.33, 3749.38, 1749, 2040
2022/6/30, 09:29:00.0, 3749.00, 3751.75, 3748.50, 3750.75, 2602, 2010, 3750.00, 3750.33, 3750.13, 1214, 1388
2022/6/30, 09:30:00.0, 3751.00, 3757.75, 3748.25, 3755.00, 7580, 5608, 3753.00, 3753.67, 3753.00, 3426, 4154
2022/6/30, 09:31:00.0, 3755.00, 3758.25, 3754.50, 3755.25, 4424, 3502, 3755.75, 3756.00, 3756.38, 2245, 2179
2022/6/30, 09:32:00.0, 3755.25, 3760.00, 3753.25, 3758.50, 9490, 6372, 3756.75, 3757.25, 3756.63, 3949, 5541
2022/6/30, 09:33:00.0, 3758.75, 3765.50, 3758.50, 3764.00, 10990, 7300, 3761.69, 3762.67, 3762.00, 4680, 6310
2022/6/30, 09:34:00.0, 3763.75, 3766.25, 3763.25, 3765.50, 6801, 4717, 3764.69, 3765.00, 3764.75, 3363, 3438
2022/6/30, 09:35:00.0, 3765.25, 3765.75, 3762.25, 3762.50, 5453, 3980, 3763.94, 3763.50, 3764.00, 2868, 2585
2022/6/30, 09:36:00.0, 3762.25, 3763.50, 3760.50, 3761.75, 5430, 3909, 3762.00, 3761.92, 3762.00, 2645, 2785
2022/6/30, 09:37:00.0, 3761.75, 3764.25, 3760.75, 3763.25, 3509, 2734, 3762.50, 3762.75, 3762.50, 1600, 1909
2022/6/30, 09:38:00.0, 3763.00, 3764.00, 3758.50, 3759.25, 4051, 3042, 3761.19, 3760.58, 3761.25, 2353, 1698
2022/6/30, 09:39:00.0, 3759.25, 3760.50, 3756.75, 3756.75, 5231, 3792, 3758.31, 3758.00, 3758.63, 2275, 2956
