date,time,symbol,open,high,low,close,volume
2022-03-29,14:11:00,SP:SPX,4613.59,4614.47,4612.95,4613.5,3439450
2022-03-29,14:12:00,SP:SPX,4613.58,4614.18,4613.57,4614.11,2711100
2022-03-29,14:13:00,SP:SPX,4614.11,4615.07,4614.1,4614.68,3402190
2022-03-29,14:14:00,SP:SPX,4614.72,4615.22,4613.91,4614.0,3102750
2022-03-29,14:15:00,SP:SPX,4613.99,4614.08,4613.0,4613.08,3132650
2022-03-29,14:16:00,SP:SPX,4613.09,4613.16,4611.8,4611.8,3326900
2022-03-29,14:17:00,SP:SPX,4611.78,4612.5,4611.56,4612.5,3600240
2022-03-29,14:18:00,SP:SPX,4612.56,4612.75,4609.74,4609.74,3914230
2022-03-29,14:19:00,SP:SPX,4609.84,4610.38,4609.83,4609.91,2684560
2022-03-29,14:20:00,SP:SPX,4609.9,4610.37,4609.66,4610.14,4310230
2022-03-29,14:21:00,SP:SPX,4610.03,4610.03,4608.18,4608.6,3627250
2022-03-29,14:22:00,SP:SPX,4608.58,4611.16,4608.47,4611.09,4233740
2022-03-29,14:23:00,SP:SPX,4611.12,4611.98,4611.12,4611.96,2859790
2022-03-29,14:24:00,SP:SPX,4611.95,4612.74,4611.65,4612.38,3054450
2022-03-29,14:25:00,SP:SPX,4612.42,4612.72,4611.94,4612.72,3092500
2022-03-29,14:26:00,SP:SPX,4612.8,4612.9,4611.75,4612.05,3062770
2022-03-29,14:27:00,SP:SPX,4612.29,4612.68,4612.29,4612.38,3027830
2022-03-29,14:28:00,SP:SPX,4612.35,4613.51,4612.34,4613.51,3636610
2022-03-29,14:29:00,SP:SPX,4613.55,4615.02,4613.55,4614.96,3955250
2022-03-29,14:30:00,SP:SPX,4614.88,4615.4,4614.34,4614.75,3401420
2022-03-29,14:31:00,SP:SPX,4614.82,4615.0,4614.37,4614.96,3839650
2022-03-29,14:32:00,SP:SPX,4615.18,4615.57,4614.76,4615.47,3455180
2022-03-29,14:33:00,SP:SPX,4615.08,4616.31,4615.06,4616.24,3382650
2022-03-29,14:34:00,SP:SPX,4616.27,4618.07,4616.07,4618.07,4101310
2022-03-29,14:35:00,SP:SPX,4618.12,4619.32,4618.05,4619.16,3980400
2022-03-29,14:36:00,SP:SPX,4619.2,4620.45,4619.17,4620.37,3569880
2022-03-29,14:37:00,SP:SPX,4620.47,4620.95,4619.82,4620.49,3859620
2022-03-29,14:38:00,SP:SPX,4620.46,4620.58,4619.84,4620.36,2925950
2022-03-29,14:39:00,SP:SPX,4620.35,4620.65,4620.25,4620.25,2877760
2022-03-29,14:40:00,SP:SPX,4620.25,4620.93,4619.84,4620.78,4029260
2022-03-29,14:41:00,SP:SPX,4620.74,4621.49,4620.59,4621.0,3209140
2022-03-29,14:42:00,SP:SPX,4620.92,4620.98,4619.81,4620.32,3693900
2022-03-29,14:43:00,SP:SPX,4620.32,4621.92,4620.29,4621.78,3478240
2022-03-29,14:44:00,SP:SPX,4621.89,4622.13,4621.82,4622.09,3292540
