date,time,open,high,low,close,volume
2022-01-14,00:00:00,15493,15516,15482.5,15512.25,3897
2022-01-14,01:00:00,15512.75,15531.5,15496.75,15520.75,5775
2022-01-14,02:00:00,15521,15554.5,15489.75,15500.25,8169
2022-01-14,03:00:00,15500.25,15541.75,15472.25,15491,12529
2022-01-14,04:00:00,15492.25,15536,15483.5,15516.25,9538
2022-01-14,05:00:00,15517,15518.5,15463.25,15491,8486
2022-01-14,06:00:00,15491,15507.75,15455.25,15469,6977
2022-01-14,07:00:00,15468.5,15478.25,15321.25,15324,24053
2022-01-14,08:00:00,15324.5,15392.25,15312.5,15356,36933
2022-01-14,09:00:00,15355,15595,15340,15581,126213
2022-01-14,10:00:00,15579.25,15600.5,15456.75,15496.75,131706
2022-01-14,11:00:00,15497,15572.5,15418.25,15543,95037
2022-01-14,12:00:00,15543.75,15557,15433.75,15439.5,57121
2022-01-14,13:00:00,15439.25,15527.25,15404,15515,61412
2022-01-14,14:00:00,15514.75,15546.5,15470.75,15497.5,60379
2022-01-14,15:00:00,15497,15607,15497,15592.25,81664
2022-01-14,16:00:00,15593,15621,15584.5,15616.75,11809
2022-01-16,18:00:00,15616.75,15653.25,15567.5,15582,8438
2022-01-16,19:00:00,15583.25,15596.75,15551.75,15561,6403
2022-01-16,20:00:00,15560.75,15564,15512.5,15535.5,6858
2022-01-16,21:00:00,15536,15539,15507.25,15526.25,5125
2022-01-16,22:00:00,15527.25,15557,15525,15544.25,3836
2022-01-16,23:00:00,15544.75,15554.75,15527,15530.75,3643
2022-01-17,00:00:00,15530.25,15537,15515.5,15524,2512
2022-01-17,01:00:00,15524.75,15564.25,15517.5,15553,3679
2022-01-17,02:00:00,15552.5,15575.75,15538,15567.75,3856
2022-01-17,03:00:00,15566.5,15589,15532,15581,7727
2022-01-17,04:00:00,15580.75,15628,15575,15611,6220
2022-01-17,05:00:00,15611.75,15636.25,15602,15603.75,4568
2022-01-17,06:00:00,15603.75,15624.5,15601,15621.5,4149
2022-01-17,07:00:00,15620.25,15629.75,15612,15615.75,3025
2022-01-17,08:00:00,15615.5,15621.25,15602,15608.25,4738
2022-01-17,09:00:00,15608.5,15614.25,15546.5,15576.75,16348
2022-01-17,10:00:00,15577,15596.5,15557,15574.25,12194
2022-01-17,11:00:00,15574.75,15594.25,15570.25,15576.5,4563
2022-01-17,12:00:00,15576.5,15578,15543.5,15559.25,4659
2022-01-17,18:00:00,15562,15590,15548.5,15587.5,5229
2022-01-17,19:00:00,15587.75,15603.25,15576,15600.75,4568
2022-01-17,20:00:00,15600.5,15602.5,15570.75,15590.25,4773
2022-01-17,21:00:00,15590.25,15591.25,15561,15583.5,3940
2022-01-17,22:00:00,15584,15585.25,15450.75,15466.75,14917
2022-01-17,23:00:00,15466.25,15475.75,15406.5,15451.25,14390
2022-01-18,00:00:00,15451.5,15460,15413,15427.75,6114
2022-01-18,01:00:00,15427.75,15457.75,15422.5,15454.75,4931
2022-01-18,02:00:00,15455,15459.25,15424.5,15446.25,7238
2022-01-18,03:00:00,15445.75,15448,15313.25,15357.5,22702
2022-01-18,04:00:00,15357.25,15363.75,15270,15309.5,21449
2022-01-18,05:00:00,15309,15346,15300.5,15320.5,10389
2022-01-18,06:00:00,15321,15333.5,15291.5,15320.25,10624
2022-01-18,07:00:00,15321,15378.25,15321,15369.75,13927
2022-01-18,08:00:00,15370,15384.75,15322,15372.75,23437
2022-01-18,09:00:00,15373,15382.25,15271.75,15333,106691
2022-01-18,10:00:00,15332.75,15434.75,15300.5,15315.25,103310
2022-01-18,11:00:00,15316.25,15364,15254.5,15344.25,69988
2022-01-18,12:00:00,15344.25,15355.75,15247.75,15254,62735
2022-01-18,13:00:00,15254,15277,15224.25,15265.25,63032
2022-01-18,14:00:00,15265,15329,15242,15307.5,60571
2022-01-18,15:00:00,15307.75,15317.5,15170.75,15214.5,95920
2022-01-18,16:00:00,15214.5,15242,15193,15239.5,14370
2022-01-18,18:00:00,15238.75,15248.5,15192.25,15193.75,6653
2022-01-18,19:00:00,15193.75,15212.25,15157.25,15172.5,9713
2022-01-18,20:00:00,15173,15227.25,15162.75,15168.5,11585
2022-01-18,21:00:00,15169.25,15208.5,15088,15113.75,15715
2022-01-18,22:00:00,15114.5,15124.25,15082,15104.25,10402
2022-01-18,23:00:00,15104.5,15118.5,15062,15065.25,7362
2022-01-19,00:00:00,15065.5,15082,15050.75,15078,9567
2022-01-19,01:00:00,15078,15118,15069,15091.25,6961
2022-01-19,02:00:00,15092,15094.25,15055.75,15085.75,9257
2022-01-19,03:00:00,15084.75,15197.5,15062,15193.25,20433
2022-01-19,04:00:00,15193.25,15267.25,15172.5,15261,17641
2022-01-19,05:00:00,15261.75,15269,15232.25,15265.5,9048
2022-01-19,06:00:00,15265.25,15276,15222.25,15269.5,10958
2022-01-19,07:00:00,15270.5,15277.5,15231.75,15264,10402
2022-01-19,08:00:00,15264,15322.75,15259.5,15313.25,24325
2022-01-19,09:00:00,15314,15368,15251.25,15361.25,98771
2022-01-19,10:00:00,15360.75,15372,15157.75,15201.75,123711
2022-01-19,11:00:00,15200.5,15227,15104.5,15194.25,94885
2022-01-19,12:00:00,15194.75,15317.25,15193,15311.5,63545
2022-01-19,13:00:00,15311.25,15316.25,15228.75,15252.25,46769
2022-01-19,14:00:00,15251.5,15264.25,15144,15185.25,58454
2022-01-19,15:00:00,15185.5,15215.75,15024.5,15037,83177
2022-01-19,16:00:00,15037,15052,15011.25,15037,21048
2022-01-19,18:00:00,15042.25,15057,14993.75,15005.25,9629
2022-01-19,19:00:00,15004.25,15070,15004,15052.5,10440
2022-01-19,20:00:00,15053.25,15073.25,15011.25,15055,10496
2022-01-19,21:00:00,15055.5,15083,15053.75,15063.75,6804
2022-01-19,22:00:00,15063.75,15129,15058.5,15118.75,7227
2022-01-19,23:00:00,15119.25,15132.25,15108.5,15113.5,3890
2022-01-20,00:00:00,15114,15128.75,15091,15104.75,4857
2022-01-20,01:00:00,15105.25,15158,15100.5,15154,5615
2022-01-20,02:00:00,15154.25,15163.5,15121.5,15126,6448
2022-01-20,03:00:00,15127.75,15153,15045.25,15108.25,17532
2022-01-20,04:00:00,15108.25,15143.75,15070.75,15131,11900
2022-01-20,05:00:00,15130.75,15148.75,15112.5,15139.5,6471
2022-01-20,06:00:00,15139,15181.25,15139,15166,9624
2022-01-20,07:00:00,15165,15174.75,15116.5,15145.25,12074
2022-01-20,08:00:00,15146,15206.25,15132.75,15188.75,21277
2022-01-20,09:00:00,15187.75,15285.75,15160.25,15277,84385
2022-01-20,10:00:00,15277.25,15328.75,15217.75,15311,90789
2022-01-20,11:00:00,15310.25,15340.25,15240.5,15283.5,64105
2022-01-20,12:00:00,15283.25,15300.75,15233.5,15245.5,42340
2022-01-20,13:00:00,15245.25,15245.5,15172.5,15180,63182
2022-01-20,14:00:00,15179,15233.5,15075.25,15083.75,76554
2022-01-20,15:00:00,15083.5,15113.25,14816.5,14835.25,147875
2022-01-20,16:00:00,14836.5,14856,14646.75,14725.75,47839
2022-01-20,18:00:00,14722,14754.25,14684,14744.25,16252
2022-01-20,19:00:00,14743.75,14759.5,14696.75,14696.75,12103
2022-01-20,20:00:00,14696.5,14733.75,14636,14722,19500
2022-01-20,21:00:00,14721,14743.5,14613,14649,16762
2022-01-20,22:00:00,14649.25,14656.5,14602.25,14617.75,12933
2022-01-20,23:00:00,14617.5,14676,14617,14644,10810
2022-01-21,00:00:00,14643.25,14716.25,14638.75,14699,8533
2022-01-21,01:00:00,14699,14731.25,14671,14703,7408
2022-01-21,02:00:00,14702.75,14781.25,14681,14765,14795
2022-01-21,03:00:00,14764.25,14791.75,14704.25,14760.75,21150
2022-01-21,04:00:00,14761.5,14794,14727.5,14782.5,13368
2022-01-21,05:00:00,14782.5,14816.5,14765.75,14798.75,10660
2022-01-21,06:00:00,14797.75,14797.75,14697.75,14748.75,19575
2022-01-21,07:00:00,14747.5,14750,14680,14707.75,17558
2022-01-21,08:00:00,14707.75,14741.75,14683,14715.75,23109
2022-01-21,09:00:00,14715.75,14818.5,14631.25,14650,129205
2022-01-21,10:00:00,14650.5,14818.75,14532.25,14764.5,178551
2022-01-21,11:00:00,14763.5,14858.5,14652.25,14696.5,110949
2022-01-21,12:00:00,14696,14742.5,14604.5,14642,85167
2022-01-21,13:00:00,14642,14700.5,14577.5,14607.5,72273
2022-01-21,14:00:00,14607.75,14657.25,14504.25,14511,66705
2022-01-21,15:00:00,14510.25,14575,14414.5,14415.75,136450
2022-01-21,16:00:00,14415.75,14452.5,14408.5,14411,24800
2022-01-23,18:00:00,14410,14563.25,14378.75,14549.75,28655
2022-01-23,19:00:00,14550,14560,14513.5,14535.75,13784
2022-01-23,20:00:00,14536,14582,14524.5,14562.25,13957
2022-01-23,21:00:00,14563,14575.25,14527.5,14529.5,8485
2022-01-23,22:00:00,14530,14560,14527.75,14543.5,5559
2022-01-23,23:00:00,14544.5,14555.25,14528.75,14536.5,4120
2022-01-24,00:00:00,14536.75,14557.5,14532.75,14549.5,4779
2022-01-24,01:00:00,14548.25,14558.75,14531,14537.25,4768
2022-01-24,02:00:00,14537.5,14538.75,14471,14513.5,15403
2022-01-24,03:00:00,14513.25,14574.75,14481.5,14491.5,22702
2022-01-24,04:00:00,14491.75,14513,14426.25,14455,20461
2022-01-24,05:00:00,14453,14453.75,14292,14339.75,31738
2022-01-24,06:00:00,14340.5,14413,14335.25,14398.75,24738
2022-01-24,07:00:00,14398.75,14406.5,14282,14295.75,24352
2022-01-24,08:00:00,14296.25,14298.5,14164.25,14167.25,47801
2022-01-24,09:00:00,14167.25,14263.5,14051.25,14096.5,178942
2022-01-24,10:00:00,14096.25,14168.25,13977,14090,177574
2022-01-24,11:00:00,14089,14090,13816.5,13934.25,132359
2022-01-24,12:00:00,13933,13966.5,13706,13922,134594
2022-01-24,13:00:00,13921.25,14180.5,13899.25,14175.5,116056
2022-01-24,14:00:00,14175,14248.25,13974.25,14152.25,120137
2022-01-24,15:00:00,14154.5,14522,14119.25,14500.25,144400
2022-01-24,16:00:00,14500.25,14524.75,14461,14502.75,27866
2022-01-24,18:00:00,14495,14499,14402.75,14480.25,13406
2022-01-24,19:00:00,14482.25,14489.5,14331,14339.75,16243
2022-01-24,20:00:00,14339,14368.5,14294,14347.5,19026
2022-01-24,21:00:00,14346.5,14346.5,14282,14333,11442
2022-01-24,22:00:00,14332.25,14332.25,14233.75,14251.75,12526
2022-01-24,23:00:00,14252.75,14275.75,14209.5,14230.25,8904
2022-01-25,00:00:00,14230,14352.5,14202,14312.5,13257
2022-01-25,01:00:00,14312,14341.5,14281.25,14299.5,10574
2022-01-25,02:00:00,14300.5,14326,14151.25,14265,23670
2022-01-25,03:00:00,14265.5,14293.5,14167,14214.75,28852
2022-01-25,04:00:00,14214,14378.5,14192.75,14352,22190
2022-01-25,05:00:00,14350.25,14372,14254.75,14274.5,18885
2022-01-25,06:00:00,14275.75,14319.25,14208.75,14235.25,16560
2022-01-25,07:00:00,14235.75,14249.75,14182.25,14213.25,15980
2022-01-25,08:00:00,14214,14221.75,14128.5,14207,32033
2022-01-25,09:00:00,14206,14304.75,14063.25,14100.25,114142
2022-01-25,10:00:00,14097.25,14243.25,14036.5,14125.75,130191
2022-01-25,11:00:00,14126.5,14179,14014,14031,90064
2022-01-25,12:00:00,14031,14140.75,14021.5,14093.5,71236
2022-01-25,13:00:00,14093.25,14276.25,14041.5,14272,60943
2022-01-25,14:00:00,14271.75,14400.25,14212.5,14390.25,64235
2022-01-25,15:00:00,14389.25,14394,14115.25,14151,113189
2022-01-25,16:00:00,14151,14211.5,13890,13922.25,38854
2022-01-25,18:00:00,13945.5,14252,13945.5,14192.25,31697
2022-01-25,19:00:00,14192,14199,14105.5,14138.75,15250
2022-01-25,20:00:00,14138.75,14214,14116.75,14200.25,11163
2022-01-25,21:00:00,14201.75,14239.25,14186,14190,8466
2022-01-25,22:00:00,14189.25,14247,14188.25,14230.5,6807
2022-01-25,23:00:00,14232,14236.25,14203,14231.75,4564
2022-01-26,00:00:00,14231,14233,14180.75,14222,6256
2022-01-26,01:00:00,14220.25,14240.5,14192.5,14204.25,4914
2022-01-26,02:00:00,14204.25,14227.25,14150.75,14213.75,9507
2022-01-26,03:00:00,14214,14326,14209,14307,19390
2022-01-26,04:00:00,14308,14442.5,14300.25,14403.75,24330
2022-01-26,05:00:00,14403.25,14434.5,14367,14410.75,12013
2022-01-26,06:00:00,14409.5,14466.5,14409,14461.75,13146
2022-01-26,07:00:00,14461.25,14462.75,14370.25,14415.5,16351
2022-01-26,08:00:00,14415.5,14506.25,14408.5,14464.5,27521
2022-01-26,09:00:00,14465.75,14498,14350.25,14455,89421
2022-01-26,10:00:00,14455,14515,14325.75,14391,109039
2022-01-26,11:00:00,14390,14474.25,14342,14447.25,59882
2022-01-26,12:00:00,14447.75,14548.5,14441.5,14535.5,41097
2022-01-26,13:00:00,14535.5,14539.5,14463,14478.5,39607
2022-01-26,14:00:00,14478.5,14639.75,14191.5,14263.25,187023
2022-01-26,15:00:00,14262,14262,13976.25,14148.25,128677
2022-01-26,16:00:00,14148.75,14172.5,14055.5,14150.75,25285
2022-01-26,18:00:00,14194,14282.25,14185.25,14267.25,14632
2022-01-26,19:00:00,14267,14274.25,14153.25,14158.5,14916
2022-01-26,20:00:00,14158,14167.75,13977.75,13993,22725
2022-01-26,21:00:00,13991,13991.5,13891.75,13939.75,19522
2022-01-26,22:00:00,13940.25,13988.25,13844.5,13886,17132
2022-01-26,23:00:00,13885,13947.75,13876,13932,10480
2022-01-27,00:00:00,13932,13973,13880.25,13933.75,11536
2022-01-27,01:00:00,13933,13982,13882.25,13924,11449
2022-01-27,02:00:00,13925,14016.25,13923.75,13973.75,16088
2022-01-27,03:00:00,13975,14125,13972,14120.75,24216
2022-01-27,04:00:00,14120.5,14231.25,14096.25,14210.25,20601
2022-01-27,05:00:00,14210.5,14244.75,14075.5,14095.75,16705
2022-01-27,06:00:00,14094.5,14222,14093,14216.75,17422
2022-01-27,07:00:00,14219.5,14265,14155,14232.75,21932
2022-01-27,08:00:00,14231.5,14305,14209.25,14297.25,31569
2022-01-27,09:00:00,14296.25,14396.75,14232,14355.75,96861
2022-01-27,10:00:00,14356.25,14409.25,14179.25,14295.75,114227
2022-01-27,11:00:00,14295.25,14352.75,14228.5,14295.75,73025
2022-01-27,12:00:00,14296,14299.75,14076,14147.5,70756
2022-01-27,13:00:00,14146.25,14173,13980.25,14072.25,68140
2022-01-27,14:00:00,14071,14154.25,13967,14010,63874
2022-01-27,15:00:00,14010.25,14108.25,13945,13988,74646
2022-01-27,16:00:00,13988.25,14114.5,13948,14113.75,27326
2022-01-27,18:00:00,14167.75,14183.5,14095.25,14097,11295
2022-01-27,19:00:00,14096,14139.25,14051.75,14122.5,11627
2022-01-27,20:00:00,14121.5,14157.75,14080.5,14107.5,10743
2022-01-27,21:00:00,14109,14179,14086.5,14168.5,9105
2022-01-27,22:00:00,14168.75,14182,14114,14120.25,8848
2022-01-27,23:00:00,14121.5,14138,14087,14096.5,6917
2022-01-28,00:00:00,14096.25,14158.75,14085,14149,9054
2022-01-28,01:00:00,14148.25,14169.5,14126,14144.5,6372
2022-01-28,02:00:00,14142.5,14163.25,14100,14145,10255
2022-01-28,03:00:00,14145.5,14145.5,14011,14077.25,24077
2022-01-28,04:00:00,14077.5,14114,14037,14059.25,12984
2022-01-28,05:00:00,14059.75,14060,13996,14031,14159
2022-01-28,06:00:00,14031.5,14043,13947.75,13990,16636
2022-01-28,07:00:00,13989,14018.5,13831,13876.5,33629
2022-01-28,08:00:00,13877.25,14049,13859.75,14012,48266
2022-01-28,09:00:00,14011.75,14102.25,13867,13899.75,100178
2022-01-28,10:00:00,13900,14147,13860.25,14144.5,114929
2022-01-28,11:00:00,14144.75,14297.25,14085.75,14288.75,98325
2022-01-28,12:00:00,14290,14312,14185.75,14195.75,67922
2022-01-28,13:00:00,14196.25,14268,14174.5,14230.5,54445
2022-01-28,14:00:00,14230,14270.25,14058.75,14212.25,79416
2022-01-28,15:00:00,14212.75,14438.25,14196,14433.5,94202
2022-01-28,16:00:00,14434.75,14442,14395.75,14430.25,22282
2022-01-30,18:00:00,14454,14475.75,14353.25,14397,14820
2022-01-30,19:00:00,14397.75,14430,14366.75,14382.75,12045
2022-01-30,20:00:00,14383.75,14424,14376.5,14407.5,9381
2022-01-30,21:00:00,14408.5,14486,14400.25,14475.25,10202
2022-01-30,22:00:00,14474.75,14500.75,14468.25,14494,6287
2022-01-30,23:00:00,14492.75,14500.25,14479,14481.5,3793
2022-01-31,00:00:00,14481.5,14495.75,14455.75,14488.25,5151
2022-01-31,01:00:00,14488.5,14502.5,14458,14469.25,5485
2022-01-31,02:00:00,14468.75,14478.5,14435,14475,8525
2022-01-31,03:00:00,14474.75,14533.5,14424.5,14524.25,16697
2022-01-31,04:00:00,14524,14547,14508,14522.25,9888
2022-01-31,05:00:00,14522.5,14526.75,14472.25,14498.75,9711
2022-01-31,06:00:00,14498.25,14512,14466.75,14489.25,9172
2022-01-31,07:00:00,14489.5,14495.75,14399.75,14452.5,15668
2022-01-31,08:00:00,14452.75,14484,14421.5,14471.25,16754
2022-01-31,09:00:00,14472,14634,14416.25,14629.75,80754
2022-01-31,10:00:00,14629.75,14724.5,14626,14715.75,91725
2022-01-31,11:00:00,14714.25,14780.75,14662.5,14772.75,64851
2022-01-31,12:00:00,14772.25,14784,14708.5,14776,44412
2022-01-31,13:00:00,14775.5,14786.5,14731.25,14774.75,38119
2022-01-31,14:00:00,14775.25,14825.75,14761,14810.75,38650
2022-01-31,15:00:00,14811,14914.75,14714.5,14898.5,102006
2022-01-31,16:00:00,14896.75,14898.5,14848.5,14868,19862
2022-01-31,18:00:00,14868.75,14885.25,14858,14868.5,5042
2022-01-31,19:00:00,14870.25,14881.25,14859.25,14876.25,4389
2022-01-31,20:00:00,14876,14877.25,14822,14829.75,6884
2022-01-31,21:00:00,14829.5,14848.5,14818,14842,4678
2022-01-31,22:00:00,14842.5,14874,14836,14870.75,5273
2022-01-31,23:00:00,14870.75,14877.25,14858,14870,2756
2022-02-01,00:00:00,14869.75,14883.75,14861,14879.5,2662
2022-02-01,01:00:00,14878.75,14896.25,14861.25,14885.5,3332
2022-02-01,02:00:00,14884.5,14952,14876.25,14903.5,10282
2022-02-01,03:00:00,14903.5,14965,14880.75,14951.5,14346
2022-02-01,04:00:00,14952.5,14960.75,14846.75,14882.75,12664
2022-02-01,05:00:00,14883.75,14918.25,14865.5,14875.5,8017
2022-02-01,06:00:00,14876,14909,14860,14872,8529
2022-02-01,07:00:00,14871.5,14939,14868.25,14925.75,9759
2022-02-01,08:00:00,14927,14960,14920.25,14949.75,14046
2022-02-01,09:00:00,14949.75,14960,14786.5,14841.75,90951
2022-02-01,10:00:00,14841.75,14864.75,14729.25,14858.5,105776
2022-02-01,11:00:00,14858,14942.5,14842,14923.5,63854
2022-02-01,12:00:00,14924.25,14930,14840.5,14904.75,43497
2022-02-01,13:00:00,14903,14907,14849,14877.75,31326
2022-02-01,14:00:00,14878,14900.75,14821.5,14866.25,38188
2022-02-01,15:00:00,14867,15019.5,14857.5,14991.5,72068
2022-02-01,16:00:00,14990.5,15137,14981.75,15116.75,30265
2022-02-01,18:00:00,15129,15133,15104.25,15121,6001
2022-02-01,19:00:00,15121,15138,15117.5,15136.25,5195
2022-02-01,20:00:00,15135.75,15149,15126,15139,4187
2022-02-01,21:00:00,15138.5,15145.5,15130,15136,2136
2022-02-01,22:00:00,15135.5,15146.75,15132.25,15142.75,1694
2022-02-01,23:00:00,15141.75,15148.5,15139.75,15145.25,1251
2022-02-02,00:00:00,15144.75,15184.75,15144.5,15169,4003
2022-02-02,01:00:00,15169,15197.25,15156.25,15167.75,4419
2022-02-02,02:00:00,15167.75,15195,15156,15172,5738
2022-02-02,03:00:00,15173.5,15192,15156,15170.5,9492
2022-02-02,04:00:00,15170.5,15253.25,15168,15246.25,12646
2022-02-02,05:00:00,15245.75,15247,15202.75,15214,8888
2022-02-02,06:00:00,15213.25,15229.25,15183.5,15226,8794
2022-02-02,07:00:00,15225.75,15260,15206.75,15249,15076
2022-02-02,08:00:00,15249,15250,15167.75,15172,19117
2022-02-02,09:00:00,15172,15181.75,15026.75,15095.75,96651
2022-02-02,10:00:00,15096,15168.75,15015.75,15064.5,103451
2022-02-02,11:00:00,15064.25,15079,14941.5,15028.25,83242
2022-02-02,12:00:00,15028,15120.5,14995.75,15118.5,45631
2022-02-02,13:00:00,15118.5,15121.75,15037,15060.25,39251
2022-02-02,14:00:00,15060.25,15127,15010.75,15095,47556
2022-02-02,15:00:00,15093.5,15153,15070.25,15113.75,65983
2022-02-02,16:00:00,15112.75,15120.75,14825,14863.25,43716
2022-02-02,18:00:00,14852.5,14866,14755,14766,14205
2022-02-02,19:00:00,14766.5,14804.25,14764.75,14774.25,8667
2022-02-02,20:00:00,14775,14789.5,14758,14768.75,7513
2022-02-02,21:00:00,14768,14790,14751.5,14782.25,4891
2022-02-02,22:00:00,14782.75,14799,14765.25,14787.75,4867
2022-02-02,23:00:00,14787.25,14794.75,14781.75,14785.5,2354
2022-02-03,00:00:00,14785.75,14797.25,14778.25,14785.75,2590
2022-02-03,01:00:00,14785.75,14793.75,14772,14779.75,3310
2022-02-03,02:00:00,14778.75,14856.5,14774.25,14851.25,8717
2022-02-03,03:00:00,14851.5,14870,14812,14835.5,12263
2022-02-03,04:00:00,14835.5,14849.75,14779.25,14787,9501
2022-02-03,05:00:00,14787.5,14806.75,14774,14785,6418
2022-02-03,06:00:00,14784.5,14807.5,14746,14799.75,11229
2022-02-03,07:00:00,14800,14828.25,14756.25,14808.25,14486
2022-02-03,08:00:00,14808,14820,14692.75,14700.75,30000
2022-02-03,09:00:00,14700.25,14799,14675,14710,103196
2022-02-03,10:00:00,14711.25,14842.5,14681,14747.25,99726
2022-02-03,11:00:00,14746.75,14805.25,14663.5,14666.25,64878
2022-02-03,12:00:00,14666.75,14694.75,14628.5,14668.5,58870
2022-02-03,13:00:00,14668.5,14712.25,14635.25,14658.75,41673
2022-02-03,14:00:00,14657.75,14697.5,14565.5,14590.25,54968
2022-02-03,15:00:00,14591,14640.75,14456.25,14502.75,97028
2022-02-03,16:00:00,14503.75,14815.5,14501,14803.75,56656
2022-02-03,18:00:00,14770,14787.75,14737.5,14761.75,10794
2022-02-03,19:00:00,14763,14783,14746.25,14765.5,6778
2022-02-03,20:00:00,14765.75,14773,14700,14713,8472
2022-02-03,21:00:00,14713,14763,14712.75,14743,6113
2022-02-03,22:00:00,14743.75,14770.5,14738.25,14761,3372
2022-02-03,23:00:00,14761,14783,14750.75,14777.5,3977
2022-02-04,00:00:00,14778,14809,14777.5,14803.5,4890
2022-02-04,01:00:00,14804,14817,14789.5,14807,4034
2022-02-04,02:00:00,14806.75,14825.75,14725.75,14743.25,9934
2022-02-04,03:00:00,14744,14773.25,14700.75,14731,12579
2022-02-04,04:00:00,14728.5,14743,14680.25,14686.25,10841
2022-02-04,05:00:00,14685.75,14697.75,14584.5,14623.5,20055
2022-02-04,06:00:00,14622.75,14625.75,14518,14520.5,17046
2022-02-04,07:00:00,14521.25,14637.25,14520.25,14627.5,18332
2022-02-04,08:00:00,14628.25,14634.75,14414,14418,57797
2022-02-04,09:00:00,14417.25,14606.75,14362.75,14574.75,119816
2022-02-04,10:00:00,14574.75,14666.75,14487,14502.5,105303
2022-02-04,11:00:00,14503.25,14625,14442,14582,71416
2022-02-04,12:00:00,14582.25,14656.5,14557,14652,53674
2022-02-04,13:00:00,14652,14753.5,14651.5,14744.5,55721
2022-02-04,14:00:00,14744.75,14767.5,14688.5,14756.25,49558
2022-02-04,15:00:00,14756.5,14819.5,14673,14680.25,84560
2022-02-04,16:00:00,14680.25,14696.5,14627.5,14645,21792
2022-02-06,18:00:00,14682.5,14717.5,14634.25,14711,9200
2022-02-06,19:00:00,14709.75,14712.25,14620.75,14646.75,9029
2022-02-06,20:00:00,14647.25,14670.75,14624,14639,8299
2022-02-06,21:00:00,14640.5,14654.5,14600.5,14610.25,7237
2022-02-06,22:00:00,14611.75,14662.25,14610,14645.25,5047
2022-02-06,23:00:00,14644.25,14714.5,14644.25,14697.25,6947
2022-02-07,00:00:00,14698.5,14714.5,14681.75,14701.5,5112
2022-02-07,01:00:00,14701.5,14716.25,14672.25,14710.5,4661
2022-02-07,02:00:00,14712.75,14744,14701,14725.25,6079
2022-02-07,03:00:00,14727.25,14730.25,14616.75,14662.25,14340
2022-02-07,04:00:00,14663.75,14688,14624,14654,9505
2022-02-07,05:00:00,14654.25,14684.5,14645,14652.5,5444
2022-02-07,06:00:00,14652.25,14694.25,14643.25,14677.5,6898
2022-02-07,07:00:00,14677.75,14736.25,14677.5,14725,9568
2022-02-07,08:00:00,14724.75,14759,14708.5,14727.75,12695
2022-02-07,09:00:00,14727.75,14806.25,14670,14781.25,80863
2022-02-07,10:00:00,14781.25,14790,14686.75,14722.75,79455
2022-02-07,11:00:00,14722.5,14744.5,14568.25,14610.75,67793
2022-02-07,12:00:00,14610.25,14634.25,14555.5,14594,44770
2022-02-07,13:00:00,14594,14674.75,14585.25,14667.75,37259
2022-02-07,14:00:00,14667.75,14707,14631.75,14678.75,35311
2022-02-07,15:00:00,14678.25,14727,14511.5,14565.5,77822
2022-02-07,16:00:00,14565.5,14608.5,14564,14601.75,13689
2022-02-07,18:00:00,14600,14615.75,14586,14611.25,3843
2022-02-07,19:00:00,14611.75,14624,14587.25,14603.5,4439
2022-02-07,20:00:00,14603.25,14604,14564.25,14571.75,5550
2022-02-07,21:00:00,14573.75,14596.5,14557.25,14588.5,5285
2022-02-07,22:00:00,14589.25,14601,14573.75,14582.25,3840
2022-02-07,23:00:00,14582.25,14590,14572,14576.75,3349
2022-02-08,00:00:00,14576.75,14581,14537,14554.5,5435
2022-02-08,01:00:00,14554.25,14582.75,14543,14568.25,4001
2022-02-08,02:00:00,14568.5,14596.75,14539.25,14557.75,6998
2022-02-08,03:00:00,14557.5,14603.5,14543.5,14583.5,11275
2022-02-08,04:00:00,14585,14618.5,14561.75,14570.25,9933
2022-02-08,05:00:00,14568.75,14586,14541.75,14570.75,7665
2022-02-08,06:00:00,14572,14580.5,14510,14531,13097
2022-02-08,07:00:00,14530.25,14533,14484,14518.25,13636
2022-02-08,08:00:00,14518.75,14547.5,14498.5,14527.75,15070
2022-02-08,09:00:00,14527.5,14588,14501.5,14522.25,80228
2022-02-08,10:00:00,14521.5,14627.5,14467.5,14607,106921
2022-02-08,11:00:00,14606.75,14705,14604.5,14689,68852
2022-02-08,12:00:00,14689.75,14758.75,14659,14725.5,48453
2022-02-08,13:00:00,14725.5,14725.5,14661,14693.5,45493
2022-02-08,14:00:00,14693,14721.75,14621.75,14647,52108
2022-02-08,15:00:00,14647,14776,14615.75,14733.5,77464
2022-02-08,16:00:00,14733.25,14759.25,14719.75,14745.75,11201
2022-02-08,18:00:00,14746.25,14787.75,14741,14778,4935
2022-02-08,19:00:00,14777.75,14781,14747.25,14755.5,4879
2022-02-08,20:00:00,14754.25,14779,14745.75,14766.75,4812
2022-02-08,21:00:00,14767.25,14777,14751.25,14762.75,2805
2022-02-08,22:00:00,14762.25,14794,14762,14788,3440
2022-02-08,23:00:00,14787.5,14820,14786.5,14811.25,4215
2022-02-09,00:00:00,14811.5,14818.25,14800.25,14800.75,2980
2022-02-09,01:00:00,14801,14815.5,14792,14798,2868
2022-02-09,02:00:00,14797.75,14811.5,14758,14782.5,6555
2022-02-09,03:00:00,14781.25,14864.75,14770.75,14846.5,14339
2022-02-09,04:00:00,14846.5,14861,14839.5,14842.75,5588
2022-02-09,05:00:00,14843.75,14880,14838.25,14870,6529
